('backup_tmp',) 0.0
('collector_outages',) 0.41
('collector_state',) 0.47
('config_push',) 0.16
('customer_portal',) 3.29
('data_avail',) 5650.11
('data_cbqos',) 0.05
('data_cv',) 2.84
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 71228.18
('data_if_ext',) 4.07
('data_ifutil',) 94398.89
('data_itsm',) 8.44
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 1241.56
('data_normal_comp_10',) 0.67
('data_normal_comp_11',) 0.64
('data_normal_comp_12',) 0.67
('data_normal_comp_13',) 0.64
('data_normal_comp_14',) 0.67
('data_normal_comp_15',) 0.67
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 0.67
('data_normal_comp_18',) 0.67
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 0.67
('data_normal_comp_22',) 0.67
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 1238.92
('data_normal_comp_5',) 1157.08
('data_normal_comp_6',) 0.67
('data_normal_comp_7',) 0.64
('data_normal_comp_8',) 0.67
('data_normal_comp_9',) 0.64
('data_ports',) 0.14
('data_procs',) 1231.59
('data_services',) 1089.31
('data_storage',) 27933.18
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 1849.28
('dynamic_app_data_0',) 0.44
('dynamic_app_data_1035',) 33.57
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 1.94
('dynamic_app_data_1039',) 14.73
('dynamic_app_data_1040',) 8.26
('dynamic_app_data_1041',) 8.26
('dynamic_app_data_1042',) 10.93
('dynamic_app_data_1043',) 8.49
('dynamic_app_data_1044',) 8.62
('dynamic_app_data_1045',) 6.64
('dynamic_app_data_1046',) 31.94
('dynamic_app_data_1047',) 8.26
('dynamic_app_data_1048',) 825.78
('dynamic_app_data_1049',) 136.62
('dynamic_app_data_1050',) 77.69
('dynamic_app_data_1051',) 10.8
('dynamic_app_data_1052',) 3.31
('dynamic_app_data_1053',) 1.57
('dynamic_app_data_1054',) 108.16
('dynamic_app_data_1055',) 1.23
('dynamic_app_data_1056',) 1.22
('dynamic_app_data_1057',) 6243.06
('dynamic_app_data_1058',) 2.38
('dynamic_app_data_1059',) 3.77
('dynamic_app_data_1060',) 2.38
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.2
('dynamic_app_data_1064',) 74.23
('dynamic_app_data_1065',) 34.47
('dynamic_app_data_1066',) 11.66
('dynamic_app_data_1067',) 0.75
('dynamic_app_data_1068',) 0.41
('dynamic_app_data_1069',) 106.02
('dynamic_app_data_1070',) 0.2
('dynamic_app_data_1072',) 2.0
('dynamic_app_data_1077',) 2.0
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 103.35
('dynamic_app_data_1100',) 127.5
('dynamic_app_data_1101',) 1.66
('dynamic_app_data_1102',) 49.64
('dynamic_app_data_1103',) 0.5
('dynamic_app_data_1104',) 1016.0
('dynamic_app_data_1108',) 0.61
('dynamic_app_data_1109',) 0.39
('dynamic_app_data_1112',) 18.36
('dynamic_app_data_1113',) 1.72
('dynamic_app_data_1156',) 132.24
('dynamic_app_data_1223',) 0.72
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 1898.36
('dynamic_app_data_1237',) 935.0
('dynamic_app_data_1238',) 935.0
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 0.56
('dynamic_app_data_1265',) 1.26
('dynamic_app_data_1266',) 23138.52
('dynamic_app_data_1276',) 72290.73
('dynamic_app_data_1296',) 173530.89
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 0.42
('dynamic_app_data_1308',) 10.95
('dynamic_app_data_169',) 0.39
('dynamic_app_data_170',) 60.78
('dynamic_app_data_171',) 1088.5
('dynamic_app_data_172',) 58.12
('dynamic_app_data_173',) 75.32
('dynamic_app_data_174',) 869.43
('dynamic_app_data_175',) 957.99
('dynamic_app_data_312',) 4.64
('dynamic_app_data_313',) 2.53
('dynamic_app_data_314',) 0.47
('dynamic_app_data_315',) 76.71
('dynamic_app_data_316',) 2.53
('dynamic_app_data_317',) 2.77
('dynamic_app_data_318',) 1.11
('dynamic_app_data_319',) 2.63
('dynamic_app_data_321',) 29.24
('dynamic_app_data_324',) 0.0
('dynamic_app_data_480',) 323.9
('dynamic_app_data_481',) 2.0
('dynamic_app_data_482',) 12.87
('dynamic_app_data_483',) 50.33
('dynamic_app_data_56',) 47719.76
('dynamic_app_data_569',) 1.22
('dynamic_app_data_57',) 43396.12
('dynamic_app_data_572',) 2.56
('dynamic_app_data_574',) 0.53
('dynamic_app_data_58',) 68121.82
('dynamic_app_data_59',) 25645.58
('dynamic_app_data_706',) 2433.06
('dynamic_app_data_707',) 2217.99
('dynamic_app_data_727',) 2.12
('dynamic_app_data_728',) 34.77
('dynamic_app_data_820',) 0.41
('dynamic_app_data_825',) 0.16
('dynamic_app_data_830',) 0.66
('dynamic_app_data_831',) 484.3
('dynamic_app_data_843',) 4.0
('dynamic_app_data_844',) 6.7
('dynamic_app_data_845',) 284.98
('dynamic_app_data_847',) 0.48
('dynamic_app_data_851',) 0.0
('dynamic_app_data_891',) 2.31
('dynamic_app_data_892',) 2.0
('dynamic_app_data_895',) 2.0
('dynamic_app_data_938',) 110.98
('dynamic_app_data_939',) 117979.29
('dynamic_app_data_940',) 92287.7
('dynamic_app_data_941',) 53301.34
('dynamic_app_data_942',) 44894.39
('dynamic_app_data_943',) 321.58
('dynamic_app_data_944',) 3221.8
('dynamic_app_data_945',) 652.76
('dynamic_app_data_952',) 0.66
('dynamic_app_data_953',) 0.08
('dynamic_app_data_954',) 588.65
('dynamic_app_data_955',) 138.26
('dynamic_app_data_956',) 4.64
('dynamic_app_data_957',) 0.66
('dynamic_app_data_958',) 2.0
('dynamic_app_data_959',) 19.2
