('backup_tmp',) 0.0
('collector_outages',) 1.15
('collector_state',) 1.27
('config_push',) 0.16
('customer_portal',) 9.59
('data_avail',) 16461.31
('data_cbqos',) 0.05
('data_cv',) 8.3
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 207520.57
('data_if_ext',) 11.85
('data_ifutil',) 275027.55
('data_itsm',) 24.6
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 3617.23
('data_normal_comp_10',) 1.9
('data_normal_comp_11',) 1.78
('data_normal_comp_12',) 1.9
('data_normal_comp_13',) 1.78
('data_normal_comp_14',) 1.9
('data_normal_comp_15',) 1.9
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 1.9
('data_normal_comp_18',) 1.9
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 1.9
('data_normal_comp_22',) 1.9
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 3609.53
('data_normal_comp_5',) 3371.12
('data_normal_comp_6',) 1.9
('data_normal_comp_7',) 1.78
('data_normal_comp_8',) 1.9
('data_normal_comp_9',) 1.78
('data_ports',) 0.14
('data_procs',) 3588.18
('data_services',) 3173.7
('data_storage',) 81382.25
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 5387.82
('dynamic_app_data_0',) 1.21
('dynamic_app_data_1035',) 97.81
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 5.64
('dynamic_app_data_1039',) 42.88
('dynamic_app_data_1040',) 24.11
('dynamic_app_data_1041',) 24.11
('dynamic_app_data_1042',) 31.82
('dynamic_app_data_1043',) 24.75
('dynamic_app_data_1044',) 25.1
('dynamic_app_data_1045',) 19.39
('dynamic_app_data_1046',) 93.06
('dynamic_app_data_1047',) 24.11
('dynamic_app_data_1048',) 2405.88
('dynamic_app_data_1049',) 398.03
('dynamic_app_data_1050',) 226.32
('dynamic_app_data_1051',) 31.46
('dynamic_app_data_1052',) 9.64
('dynamic_app_data_1053',) 4.54
('dynamic_app_data_1054',) 315.13
('dynamic_app_data_1055',) 3.58
('dynamic_app_data_1056',) 3.55
('dynamic_app_data_1057',) 18188.86
('dynamic_app_data_1058',) 6.95
('dynamic_app_data_1059',) 10.99
('dynamic_app_data_1060',) 6.95
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.2
('dynamic_app_data_1064',) 216.28
('dynamic_app_data_1065',) 100.4
('dynamic_app_data_1066',) 34.0
('dynamic_app_data_1067',) 2.22
('dynamic_app_data_1068',) 1.15
('dynamic_app_data_1069',) 308.92
('dynamic_app_data_1070',) 0.2
('dynamic_app_data_1072',) 5.81
('dynamic_app_data_1077',) 5.81
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 301.06
('dynamic_app_data_1100',) 371.44
('dynamic_app_data_1101',) 4.81
('dynamic_app_data_1102',) 144.56
('dynamic_app_data_1103',) 1.36
('dynamic_app_data_1104',) 2960.02
('dynamic_app_data_1108',) 1.69
('dynamic_app_data_1109',) 1.11
('dynamic_app_data_1112',) 53.47
('dynamic_app_data_1113',) 5.01
('dynamic_app_data_1156',) 385.26
('dynamic_app_data_1223',) 2.1
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 5530.81
('dynamic_app_data_1237',) 2724.11
('dynamic_app_data_1238',) 2724.11
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 1.54
('dynamic_app_data_1265',) 3.69
('dynamic_app_data_1266',) 67413.21
('dynamic_app_data_1276',) 210616.22
('dynamic_app_data_1296',) 505575.53
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 1.17
('dynamic_app_data_1308',) 31.88
('dynamic_app_data_169',) 1.11
('dynamic_app_data_170',) 177.06
('dynamic_app_data_171',) 3171.35
('dynamic_app_data_172',) 169.34
('dynamic_app_data_173',) 219.47
('dynamic_app_data_174',) 2532.97
('dynamic_app_data_175',) 2791.08
('dynamic_app_data_312',) 13.48
('dynamic_app_data_313',) 7.37
('dynamic_app_data_314',) 1.27
('dynamic_app_data_315',) 223.48
('dynamic_app_data_316',) 7.37
('dynamic_app_data_317',) 8.07
('dynamic_app_data_318',) 3.18
('dynamic_app_data_319',) 7.67
('dynamic_app_data_321',) 85.2
('dynamic_app_data_324',) 0.0
('dynamic_app_data_480',) 943.66
('dynamic_app_data_481',) 5.81
('dynamic_app_data_482',) 37.54
('dynamic_app_data_483',) 146.68
('dynamic_app_data_56',) 139029.62
('dynamic_app_data_569',) 3.55
('dynamic_app_data_57',) 126432.99
('dynamic_app_data_572',) 7.44
('dynamic_app_data_574',) 1.45
('dynamic_app_data_58',) 198470.36
('dynamic_app_data_59',) 74717.44
('dynamic_app_data_706',) 7088.61
('dynamic_app_data_707',) 6462.04
('dynamic_app_data_727',) 6.17
('dynamic_app_data_728',) 101.26
('dynamic_app_data_820',) 1.15
('dynamic_app_data_825',) 0.16
('dynamic_app_data_830',) 1.86
('dynamic_app_data_831',) 1410.98
('dynamic_app_data_843',) 11.63
('dynamic_app_data_844',) 19.5
('dynamic_app_data_845',) 830.29
('dynamic_app_data_847',) 1.3
('dynamic_app_data_851',) 0.0
('dynamic_app_data_891',) 6.74
('dynamic_app_data_892',) 5.81
('dynamic_app_data_895',) 5.81
('dynamic_app_data_938',) 323.3
('dynamic_app_data_939',) 343728.11
('dynamic_app_data_940',) 268876.61
('dynamic_app_data_941',) 155291.48
('dynamic_app_data_942',) 130798.09
('dynamic_app_data_943',) 936.93
('dynamic_app_data_944',) 9386.66
('dynamic_app_data_945',) 1901.79
('dynamic_app_data_952',) 1.86
('dynamic_app_data_953',) 0.08
('dynamic_app_data_954',) 1714.9
('dynamic_app_data_955',) 402.83
('dynamic_app_data_956',) 13.48
('dynamic_app_data_957',) 1.86
('dynamic_app_data_958',) 5.81
('dynamic_app_data_959',) 55.97
('dynamic_app_data_960',) 1.86
('dynamic_app_data_961',) 1537.93
('dynamic_app_data_962',) 348.94
('dynamic_app_data_963',) 1.86
('dynamic_app_data_983',) 30.39
('dynamic_rules',) 2.76
('in_agent',) 0.02
('in_api',) 0.02
('in_dynamic',) 0.05
('in_internal',) 0.02
('in_mail',) 0.05
('in_syslog',) 0.02
('information_schema',) 0.17
('master',) 4253.12
('master_access',) 6.82
('master_biz',) 546.12
('master_custom',) 90.59
('master_debug',) 0.0
('master_dev',) 990.02
('master_dns',) 2.1
('master_events',) 1300.87
('master_filestore',) 13218.85
('master_logs',) 5741.66
('master_platform',) 1314.72
('master_reports',) 35.64
('meta_stats',) 14054.4
('mysql',) 413.06
('net_snmp',) 0.05
('out_messages',) 0.16
('performance_schema',) 0.0
('scheduler',) 0.08
('subscriber_data',) 1490.15
"
"
"Total Size of InnoDB: 767062.86
"
