('backup_tmp',) 0.0
('collector_outages',) 0.4
('collector_state',) 0.46
('config_push',) 0.16
('customer_portal',) 3.23
('data_avail',) 5539.32
('data_cbqos',) 0.05
('data_cv',) 2.78
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 69831.55
('data_if_ext',) 3.99
('data_ifutil',) 92547.93
('data_itsm',) 8.27
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 1217.22
('data_normal_comp_10',) 0.66
('data_normal_comp_11',) 0.63
('data_normal_comp_12',) 0.66
('data_normal_comp_13',) 0.63
('data_normal_comp_14',) 0.66
('data_normal_comp_15',) 0.66
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 0.66
('data_normal_comp_18',) 0.66
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 0.66
('data_normal_comp_22',) 0.66
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 1214.63
('data_normal_comp_5',) 1134.39
('data_normal_comp_6',) 0.66
('data_normal_comp_7',) 0.63
('data_normal_comp_8',) 0.66
('data_normal_comp_9',) 0.63
('data_ports',) 0.14
('data_procs',) 1207.44
('data_services',) 1067.95
('data_storage',) 27385.47
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 1813.02
('dynamic_app_data_0',) 0.43
('dynamic_app_data_1035',) 32.91
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 1.9
('dynamic_app_data_1039',) 14.44
('dynamic_app_data_1040',) 8.1
('dynamic_app_data_1041',) 8.1
('dynamic_app_data_1042',) 10.72
('dynamic_app_data_1043',) 8.32
('dynamic_app_data_1044',) 8.45
('dynamic_app_data_1045',) 6.51
('dynamic_app_data_1046',) 31.31
('dynamic_app_data_1047',) 8.1
('dynamic_app_data_1048',) 809.59
('dynamic_app_data_1049',) 133.94
('dynamic_app_data_1050',) 76.17
('dynamic_app_data_1051',) 10.59
('dynamic_app_data_1052',) 3.25
('dynamic_app_data_1053',) 1.54
('dynamic_app_data_1054',) 106.04
('dynamic_app_data_1055',) 1.21
('dynamic_app_data_1056',) 1.2
('dynamic_app_data_1057',) 6120.65
('dynamic_app_data_1058',) 2.33
('dynamic_app_data_1059',) 3.7
('dynamic_app_data_1060',) 2.33
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.2
('dynamic_app_data_1064',) 72.77
('dynamic_app_data_1065',) 33.79
('dynamic_app_data_1066',) 11.43
('dynamic_app_data_1067',) 0.74
('dynamic_app_data_1068',) 0.4
('dynamic_app_data_1069',) 103.94
('dynamic_app_data_1070',) 0.2
('dynamic_app_data_1072',) 1.96
('dynamic_app_data_1077',) 1.96
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 101.32
('dynamic_app_data_1100',) 125.0
('dynamic_app_data_1101',) 1.63
('dynamic_app_data_1102',) 48.67
('dynamic_app_data_1103',) 0.49
('dynamic_app_data_1104',) 996.08
('dynamic_app_data_1108',) 0.6
('dynamic_app_data_1109',) 0.38
('dynamic_app_data_1112',) 18.0
('dynamic_app_data_1113',) 1.69
('dynamic_app_data_1156',) 129.65
('dynamic_app_data_1223',) 0.71
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 1861.14
('dynamic_app_data_1237',) 916.67
('dynamic_app_data_1238',) 916.67
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 0.55
('dynamic_app_data_1265',) 1.24
('dynamic_app_data_1266',) 22684.82
('dynamic_app_data_1276',) 70873.26
('dynamic_app_data_1296',) 170128.32
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 0.41
('dynamic_app_data_1308',) 10.74
('dynamic_app_data_169',) 0.38
('dynamic_app_data_170',) 59.59
('dynamic_app_data_171',) 1067.16
('dynamic_app_data_172',) 56.98
('dynamic_app_data_173',) 73.84
('dynamic_app_data_174',) 852.38
('dynamic_app_data_175',) 939.21
('dynamic_app_data_312',) 4.55
('dynamic_app_data_313',) 2.48
('dynamic_app_data_314',) 0.46
('dynamic_app_data_315',) 75.21
('dynamic_app_data_316',) 2.48
('dynamic_app_data_317',) 2.72
('dynamic_app_data_318',) 1.09
('dynamic_app_data_319',) 2.58
('dynamic_app_data_321',) 28.67
('dynamic_app_data_324',) 0.0
('dynamic_app_data_480',) 317.55
('dynamic_app_data_481',) 1.96
('dynamic_app_data_482',) 12.62
('dynamic_app_data_483',) 49.34
('dynamic_app_data_56',) 46784.08
('dynamic_app_data_569',) 1.2
('dynamic_app_data_57',) 42545.22
('dynamic_app_data_572',) 2.51
('dynamic_app_data_574',) 0.52
('dynamic_app_data_58',) 66786.1
('dynamic_app_data_59',) 25142.73
('dynamic_app_data_706',) 2385.35
('dynamic_app_data_707',) 2174.5
('dynamic_app_data_727',) 2.08
('dynamic_app_data_728',) 34.09
('dynamic_app_data_820',) 0.4
('dynamic_app_data_825',) 0.16
('dynamic_app_data_830',) 0.65
('dynamic_app_data_831',) 474.8
('dynamic_app_data_843',) 3.92
('dynamic_app_data_844',) 6.57
('dynamic_app_data_845',) 279.39
('dynamic_app_data_847',) 0.47
('dynamic_app_data_851',) 0.0
('dynamic_app_data_891',) 2.26
('dynamic_app_data_892',) 1.96
('dynamic_app_data_895',) 1.96
('dynamic_app_data_938',) 108.8
('dynamic_app_data_939',) 115665.97
('dynamic_app_data_940',) 90478.14
('dynamic_app_data_941',) 52256.22
('dynamic_app_data_942',) 44014.11
('dynamic_app_data_943',) 315.27
