('backup_tmp',) 0.0
('collector_outages',) 0.37
('collector_state',) 0.43
('config_push',) 0.16
('customer_portal',) 3.05
('data_avail',) 5219.83
('data_cbqos',) 0.05
('data_cv',) 2.63
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 65803.82
('data_if_ext',) 3.75
('data_ifutil',) 87209.98
('data_itsm',) 7.79
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 1147.01
('data_normal_comp_10',) 0.63
('data_normal_comp_11',) 0.6
('data_normal_comp_12',) 0.63
('data_normal_comp_13',) 0.6
('data_normal_comp_14',) 0.63
('data_normal_comp_15',) 0.63
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 0.63
('data_normal_comp_18',) 0.63
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 0.63
('data_normal_comp_22',) 0.63
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 1144.57
('data_normal_comp_5',) 1068.96
('data_normal_comp_6',) 0.63
('data_normal_comp_7',) 0.6
('data_normal_comp_8',) 0.63
('data_normal_comp_9',) 0.6
('data_ports',) 0.14
('data_procs',) 1137.79
('data_services',) 1006.35
('data_storage',) 25805.94
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 1708.45
('dynamic_app_data_0',) 0.4
('dynamic_app_data_1035',) 31.01
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 1.78
('dynamic_app_data_1039',) 13.61
('dynamic_app_data_1040',) 7.63
('dynamic_app_data_1041',) 7.63
('dynamic_app_data_1042',) 10.1
('dynamic_app_data_1043',) 7.84
('dynamic_app_data_1044',) 7.96
('dynamic_app_data_1045',) 6.13
('dynamic_app_data_1046',) 29.51
('dynamic_app_data_1047',) 7.63
('dynamic_app_data_1048',) 762.9
('dynamic_app_data_1049',) 126.22
('dynamic_app_data_1050',) 71.78
('dynamic_app_data_1051',) 9.98
('dynamic_app_data_1052',) 3.07
('dynamic_app_data_1053',) 1.45
('dynamic_app_data_1054',) 99.92
('dynamic_app_data_1055',) 1.15
('dynamic_app_data_1056',) 1.14
('dynamic_app_data_1057',) 5767.63
('dynamic_app_data_1058',) 2.2
('dynamic_app_data_1059',) 3.49
('dynamic_app_data_1060',) 2.2
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.2
('dynamic_app_data_1064',) 68.57
('dynamic_app_data_1065',) 31.84
('dynamic_app_data_1066',) 10.77
('dynamic_app_data_1067',) 0.71
('dynamic_app_data_1068',) 0.37
('dynamic_app_data_1069',) 97.94
('dynamic_app_data_1070',) 0.2
('dynamic_app_data_1072',) 1.84
('dynamic_app_data_1077',) 1.84
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 95.47
('dynamic_app_data_1100',) 117.79
('dynamic_app_data_1101',) 1.54
('dynamic_app_data_1102',) 45.86
('dynamic_app_data_1103',) 0.46
('dynamic_app_data_1104',) 938.63
('dynamic_app_data_1108',) 0.57
('dynamic_app_data_1109',) 0.35
('dynamic_app_data_1112',) 16.96
('dynamic_app_data_1113',) 1.6
('dynamic_app_data_1156',) 122.18
('dynamic_app_data_1223',) 0.68
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 1753.79
('dynamic_app_data_1237',) 863.8
('dynamic_app_data_1238',) 863.8
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 0.52
('dynamic_app_data_1265',) 1.18
('dynamic_app_data_1266',) 21376.41
('dynamic_app_data_1276',) 66785.46
('dynamic_app_data_1296',) 160315.72
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 0.38
('dynamic_app_data_1308',) 10.12
('dynamic_app_data_169',) 0.35
('dynamic_app_data_170',) 56.15
('dynamic_app_data_171',) 1005.62
('dynamic_app_data_172',) 53.69
('dynamic_app_data_173',) 69.58
('dynamic_app_data_174',) 803.22
('dynamic_app_data_175',) 885.04
('dynamic_app_data_312',) 4.28
('dynamic_app_data_313',) 2.33
('dynamic_app_data_314',) 0.43
('dynamic_app_data_315',) 70.87
('dynamic_app_data_316',) 2.33
('dynamic_app_data_317',) 2.57
('dynamic_app_data_318',) 1.03
('dynamic_app_data_319',) 2.43
('dynamic_app_data_321',) 27.02
('dynamic_app_data_324',) 0.0
('dynamic_app_data_480',) 299.24
('dynamic_app_data_481',) 1.84
('dynamic_app_data_482',) 11.89
('dynamic_app_data_483',) 46.49
('dynamic_app_data_56',) 44085.69
('dynamic_app_data_569',) 1.14
('dynamic_app_data_57',) 40091.31
('dynamic_app_data_572',) 2.36
('dynamic_app_data_574',) 0.49
('dynamic_app_data_58',) 62934.04
('dynamic_app_data_59',) 23692.56
('dynamic_app_data_706',) 2247.77
('dynamic_app_data_707',) 2049.08
('dynamic_app_data_727',) 1.96
('dynamic_app_data_728',) 32.12
('dynamic_app_data_820',) 0.37
('dynamic_app_data_825',) 0.16
('dynamic_app_data_830',) 0.62
('dynamic_app_data_831',) 447.41
('dynamic_app_data_843',) 3.69
('dynamic_app_data_844',) 6.19
('dynamic_app_data_845',) 263.27
('dynamic_app_data_847',) 0.44
('dynamic_app_data_851',) 0.0
('dynamic_app_data_891',) 2.14
('dynamic_app_data_892',) 1.84
('dynamic_app_data_895',) 1.84
('dynamic_app_data_938',) 102.53
('dynamic_app_data_939',) 108994.63
('dynamic_app_data_940',) 85259.57
('dynamic_app_data_941',) 49242.21
('dynamic_app_data_942',) 41475.48
('dynamic_app_data_943',) 297.09
('dynamic_app_data_944',) 2976.45
('dynamic_app_data_945',) 603.05
('dynamic_app_data_952',) 0.62
('dynamic_app_data_953',) 0.08
('dynamic_app_data_954',) 543.82
('dynamic_app_data_955',) 127.73
('dynamic_app_data_956',) 4.28
('dynamic_app_data_957',) 0.62
('dynamic_app_data_958',) 1.84
('dynamic_app_data_959',) 17.74
('dynamic_app_data_960',) 0.62
('dynamic_app_data_961',) 487.65
('dynamic_app_data_962',) 110.66
('dynamic_app_data_963',) 0.62
('dynamic_app_data_983',) 9.64
('dynamic_rules',) 0.89
('in_agent',) 0.02
('in_api',) 0.02
('in_dynamic',) 0.05
('in_internal',) 0.02
('in_mail',) 0.05
('in_syslog',) 0.02
('information_schema',) 0.17
('master',) 1348.67
('master_access',) 2.17
('master_biz',) 173.17
('master_custom',) 28.73
('master_debug',) 0.0
('master_dev',) 313.95
('master_dns',) 0.68
('master_events',) 412.5
('master_filestore',) 4191.63
('master_logs',) 1820.66
('master_platform',) 416.89
('master_reports',) 11.3
('meta_stats',) 4456.6
('mysql',) 130.97
('net_snmp',) 0.05
('out_messages',) 0.16
('performance_schema',) 0.0
('scheduler',) 0.08
('subscriber_data',) 472.53
"
"
"Total Size of InnoDB: 767062.86
"
