('backup_tmp',) 0.0
('collector_outages',) 0.48
('collector_state',) 0.54
('config_push',) 0.16
('customer_portal',) 3.78
('data_avail',) 6490.2
('data_cbqos',) 0.05
('data_cv',) 3.26
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 81818.78
('data_if_ext',) 4.67
('data_ifutil',) 108434.66
('data_itsm',) 9.7
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 1426.16
('data_normal_comp_10',) 0.74
('data_normal_comp_11',) 0.71
('data_normal_comp_12',) 0.74
('data_normal_comp_13',) 0.71
('data_normal_comp_14',) 0.74
('data_normal_comp_15',) 0.74
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 0.74
('data_normal_comp_18',) 0.74
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 0.74
('data_normal_comp_22',) 0.74
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 1423.13
('data_normal_comp_5',) 1329.12
('data_normal_comp_6',) 0.74
('data_normal_comp_7',) 0.71
('data_normal_comp_8',) 0.74
('data_normal_comp_9',) 0.71
('data_ports',) 0.14
('data_procs',) 1414.71
('data_services',) 1251.27
('data_storage',) 32086.45
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 2124.25
('dynamic_app_data_0',) 0.51
('dynamic_app_data_1035',) 38.56
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 2.22
('dynamic_app_data_1039',) 16.92
('dynamic_app_data_1040',) 9.5
('dynamic_app_data_1041',) 9.5
('dynamic_app_data_1042',) 12.56
('dynamic_app_data_1043',) 9.75
('dynamic_app_data_1044',) 9.9
('dynamic_app_data_1045',) 7.63
('dynamic_app_data_1046',) 36.69
('dynamic_app_data_1047',) 9.5
('dynamic_app_data_1048',) 948.57
('dynamic_app_data_1049',) 156.94
('dynamic_app_data_1050',) 89.24
('dynamic_app_data_1051',) 12.4
('dynamic_app_data_1052',) 3.8
('dynamic_app_data_1053',) 1.78
('dynamic_app_data_1054',) 124.25
('dynamic_app_data_1055',) 1.42
('dynamic_app_data_1056',) 1.41
('dynamic_app_data_1057',) 7171.31
('dynamic_app_data_1058',) 2.73
('dynamic_app_data_1059',) 4.33
('dynamic_app_data_1060',) 2.73
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.2
('dynamic_app_data_1064',) 85.26
('dynamic_app_data_1065',) 39.6
('dynamic_app_data_1066',) 13.39
('dynamic_app_data_1067',) 0.89
('dynamic_app_data_1068',) 0.48
('dynamic_app_data_1069',) 121.79
('dynamic_app_data_1070',) 0.2
('dynamic_app_data_1072',) 2.28
('dynamic_app_data_1077',) 2.28
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 118.72
('dynamic_app_data_1100',) 146.46
('dynamic_app_data_1101',) 1.9
('dynamic_app_data_1102',) 57.01
('dynamic_app_data_1103',) 0.57
('dynamic_app_data_1104',) 1167.05
('dynamic_app_data_1108',) 0.68
('dynamic_app_data_1109',) 0.46
('dynamic_app_data_1112',) 21.09
('dynamic_app_data_1113',) 1.98
('dynamic_app_data_1156',) 151.9
('dynamic_app_data_1223',) 0.83
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 2180.63
('dynamic_app_data_1237',) 1074.02
('dynamic_app_data_1238',) 1074.02
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 0.63
('dynamic_app_data_1265',) 1.47
('dynamic_app_data_1266',) 26578.9
('dynamic_app_data_1276',) 83039.33
('dynamic_app_data_1296',) 199332.45
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 0.49
('dynamic_app_data_1308',) 12.58
('dynamic_app_data_169',) 0.46
('dynamic_app_data_170',) 69.82
('dynamic_app_data_171',) 1250.35
('dynamic_app_data_172',) 66.76
('dynamic_app_data_173',) 86.53
('dynamic_app_data_174',) 998.7
('dynamic_app_data_175',) 1100.42
('dynamic_app_data_312',) 5.32
('dynamic_app_data_313',) 2.9
('dynamic_app_data_314',) 0.54
('dynamic_app_data_315',) 88.11
('dynamic_app_data_316',) 2.9
('dynamic_app_data_317',) 3.19
('dynamic_app_data_318',) 1.25
('dynamic_app_data_319',) 3.02
('dynamic_app_data_321',) 33.59
('dynamic_app_data_324',) 0.0
('dynamic_app_data_480',) 372.06
('dynamic_app_data_481',) 2.28
('dynamic_app_data_482',) 14.78
('dynamic_app_data_483',) 57.82
('dynamic_app_data_56',) 54815.0
('dynamic_app_data_569',) 1.41
('dynamic_app_data_57',) 49848.51
('dynamic_app_data_572',) 2.94
('dynamic_app_data_574',) 0.6
('dynamic_app_data_58',) 78250.57
('dynamic_app_data_59',) 29458.71
('dynamic_app_data_706',) 2794.82
('dynamic_app_data_707',) 2547.78
('dynamic_app_data_727',) 2.43
('dynamic_app_data_728',) 39.94
('dynamic_app_data_820',) 0.48
('dynamic_app_data_825',) 0.16
('dynamic_app_data_830',) 0.73
('dynamic_app_data_831',) 556.31
('dynamic_app_data_843',) 4.59
('dynamic_app_data_844',) 7.69
('dynamic_app_data_845',) 327.35
('dynamic_app_data_847',) 0.55
('dynamic_app_data_851',) 0.0
('dynamic_app_data_891',) 2.66
('dynamic_app_data_892',) 2.28
('dynamic_app_data_895',) 2.28
('dynamic_app_data_938',) 127.48
('dynamic_app_data_939',) 135521.12
('dynamic_app_data_940',) 106009.55
('dynamic_app_data_941',) 61226.49
('dynamic_app_data_942',) 51569.55
('dynamic_app_data_943',) 369.39
('dynamic_app_data_944',) 3700.84
('dynamic_app_data_945',) 749.81
('dynamic_app_data_952',) 0.73
('dynamic_app_data_953',) 0.08
('dynamic_app_data_954',) 676.17
('dynamic_app_data_955',) 158.81
('dynamic_app_data_956',) 5.32
('dynamic_app_data_957',) 0.73
('dynamic_app_data_958',) 2.28
('dynamic_app_data_959',) 22.05
('dynamic_app_data_960',) 0.73
('dynamic_app_data_961',) 606.34
('dynamic_app_data_962',) 137.58
('dynamic_app_data_963',) 0.73
('dynamic_app_data_983',) 11.98
('dynamic_rules',) 1.11
('in_agent',) 0.02
('in_api',) 0.02
('in_dynamic',) 0.05
('in_internal',) 0.02
('in_mail',) 0.05
('in_syslog',) 0.02
('information_schema',) 0.17
('master',) 1676.89
('master_access',) 2.69
('master_biz',) 215.31
('master_custom',) 35.72
('master_debug',) 0.0
('master_dev',) 390.34
('master_dns',) 0.83
('master_events',) 512.9
('master_filestore',) 5211.76
('master_logs',) 2263.75
('master_platform',) 518.34
('master_reports',) 14.05
('meta_stats',) 5541.21
('mysql',) 162.85
('net_snmp',) 0.05
('out_messages',) 0.16
('performance_schema',) 0.0
('scheduler',) 0.08
('subscriber_data',) 587.52
"
"
"Total Size of InnoDB: 767062.86
"
