('backup_tmp',) 0.00
('collector_outages',) 0.27
('collector_state',) 0.33
('config_push',) 0.16
('customer_portal',) 2.50
('data_avail',) 4282.08
('data_cbqos',) 0.05
('data_cv',) 2.16
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 53982.06
('data_if_ext',) 3.08
('data_ifutil',) 71542.55
('data_itsm',) 6.39
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 940.94
('data_normal_comp_10',) 0.53
('data_normal_comp_11',) 0.50
('data_normal_comp_12',) 0.53
('data_normal_comp_13',) 0.50
('data_normal_comp_14',) 0.53
('data_normal_comp_15',) 0.53
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 0.53
('data_normal_comp_18',) 0.53
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 0.53
('data_normal_comp_22',) 0.53
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 938.95
('data_normal_comp_5',) 876.92
('data_normal_comp_6',) 0.53
('data_normal_comp_7',) 0.50
('data_normal_comp_8',) 0.53
('data_normal_comp_9',) 0.50
('data_ports',) 0.14
('data_procs',) 933.39
('data_services',) 825.56
('data_storage',) 21169.86
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 1401.52
('dynamic_app_data_0',) 0.30
('dynamic_app_data_1035',) 25.44
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 1.48
('dynamic_app_data_1039',) 11.16
('dynamic_app_data_1040',) 6.25
('dynamic_app_data_1041',) 6.25
('dynamic_app_data_1042',) 8.28
('dynamic_app_data_1043',) 6.44
('dynamic_app_data_1044',) 6.53
('dynamic_app_data_1045',) 5.03
('dynamic_app_data_1046',) 24.22
('dynamic_app_data_1047',) 6.25
('dynamic_app_data_1048',) 625.83
('dynamic_app_data_1049',) 103.55
('dynamic_app_data_1050',) 58.88
('dynamic_app_data_1051',) 8.19
('dynamic_app_data_1052',) 2.52
('dynamic_app_data_1053',) 1.19
('dynamic_app_data_1054',) 81.97
('dynamic_app_data_1055',) 0.95
('dynamic_app_data_1056',) 0.94
('dynamic_app_data_1057',) 4731.47
('dynamic_app_data_1058',) 1.80
('dynamic_app_data_1059',) 2.86
('dynamic_app_data_1060',) 1.80
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.20
('dynamic_app_data_1064',) 56.25
('dynamic_app_data_1065',) 26.13
('dynamic_app_data_1066',) 8.83
('dynamic_app_data_1067',) 0.61
('dynamic_app_data_1068',) 0.27
('dynamic_app_data_1069',) 80.34
('dynamic_app_data_1070',) 0.20
('dynamic_app_data_1072',) 1.52
('dynamic_app_data_1077',) 1.52
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 78.31
('dynamic_app_data_1100',) 96.64
('dynamic_app_data_1101',) 1.25
('dynamic_app_data_1102',) 37.63
('dynamic_app_data_1103',) 0.36
('dynamic_app_data_1104',) 770.02
('dynamic_app_data_1108',) 0.47
('dynamic_app_data_1109',) 0.25
('dynamic_app_data_1112',) 13.91
('dynamic_app_data_1113',) 1.30
('dynamic_app_data_1156',) 100.23
('dynamic_app_data_1223',) 0.58
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 1438.72
('dynamic_app_data_1237',) 708.61
('dynamic_app_data_1238',) 708.61
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 0.42
('dynamic_app_data_1265',) 0.98
('dynamic_app_data_1266',) 17536.09
('dynamic_app_data_1276',) 54787.34
('dynamic_app_data_1296',) 131514.72
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 0.28
('dynamic_app_data_1308',) 8.30
('dynamic_app_data_169',) 0.25
('dynamic_app_data_170',) 46.05
('dynamic_app_data_171',) 824.95
('dynamic_app_data_172',) 44.05
('dynamic_app_data_173',) 57.08
('dynamic_app_data_174',) 658.92
('dynamic_app_data_175',) 726.05
('dynamic_app_data_312',) 3.52
('dynamic_app_data_313',) 1.92
('dynamic_app_data_314',) 0.33
('dynamic_app_data_315',) 58.14
('dynamic_app_data_316',) 1.92
('dynamic_app_data_317',) 2.11
('dynamic_app_data_318',) 0.83
('dynamic_app_data_319',) 2.00
('dynamic_app_data_321',) 22.17
('dynamic_app_data_324',) 0.00
('dynamic_app_data_480',) 245.48
('dynamic_app_data_481',) 1.52
('dynamic_app_data_482',) 9.75
('dynamic_app_data_483',) 38.14
('dynamic_app_data_56',) 36165.61
('dynamic_app_data_569',) 0.94
('dynamic_app_data_57',) 32888.84
